"Date","stock_id","Open","High","Low","Volume","Close"
2017-11-10,3,1126.099976,1139.900024,1121.630005,14378700,1137.290039
2017-11-10,4,275,289.25,263,5723800,283.700012
2017-11-10,5,16.35,17.139999,15.79,38510100,16.85
2017-11-10,6,44.850498,45.863789,44.662235,9216200,45.725361
2017-11-10,7,241.690002,243.320007,233.550003,11668100,239.369995
2017-11-10,8,79.150002,79.330002,74.839996,12024500,75.970001
2017-11-10,9,134.690002,138.979996,131.630005,2070900,133.529999
2017-11-10,10,39.41,40.5,38.400002,16147400,39.970001
2017-11-10,11,77.93,79.550003,77.139999,31644600,79.470001
2017-11-10,12,83.790001,84.099998,82.690002,92741900,83.199997
2017-11-10,13,31.99,45.759998,31.370001,35964700,44.93
2017-11-10,14,48.25,49.880001,47.549999,1899600,49.779999
2017-11-10,15,55.580002,57.110001,55.130001,28394600,55.150002
2017-11-10,16,7.8,9.75,6.75,758600,7.5
2017-11-10,17,70.360001,70.959999,67.010002,10647000,69.300003
2017-11-10,18,31.49,31.690001,29.5,19979400,30.33
2017-11-10,19,302.5,318.140015,299.109985,29687200,312.5
2017-11-17,1,171.039993,175,169.559998,88882100,174.960007
2017-11-17,2,11.3,11.75,11.19,148434000,11.37
2017-11-17,3,1138.280029,1160.27002,1122.550049,10612000,1156.160034
2017-11-17,4,283.559998,291.51001,277.850006,3405900,281.269989
2017-11-17,5,16.809999,17.290001,16.809999,18117300,16.98
2017-11-17,6,45.3433,45.631229,44.119602,11074500,45.121815
2017-11-17,7,238.860001,239.589996,236.360001,9228100,236.429993
2017-11-17,8,75.599998,78.190002,74.260002,7300500,77.07
2017-11-17,9,133.190002,140.669998,132.820007,1414600,138.039993
2017-11-17,10,40.860001,41.880001,40.32,7313000,41.16
2017-11-17,11,79.510002,82.220001,79.169998,34556200,79.559998
2017-11-17,12,83.120003,83.900002,82.239998,80184600,83.110001
2017-11-17,13,44.75,50,44.200001,11185200,49.75
2017-11-17,14,49.830002,50.560001,49.650002,929800,50.549999
2017-11-17,15,55.009998,55.25,52.459999,31789600,53.889999
2017-11-17,16,7.45,8.75,6.65,301300,6.75
2017-11-17,17,79.040001,84.879997,78.220001,21643000,83.529999
2017-11-17,18,30.24,34.48,29.82,27450600,34.189999
2017-11-17,19,325.670013,326.670013,304.75,34161700,312.600006
2017-11-24,1,175.100006,175.5,167.160004,144365900,171.850006
2017-11-24,2,11.38,11.74,10.73,224698600,10.89
2017-11-24,3,1160.699951,1213.410034,1145.189941,28598100,1176.75
2017-11-24,4,281.190002,308.179993,271.649994,7414500,304.390015
2017-11-24,5,17,17.42,16.709999,20452100,17.23
2017-11-24,6,45.11628,45.891472,44.246956,9813200,44.822811
2017-11-24,7,237.419998,250.789993,234.330002,17345600,247.639999
2017-11-24,8,77.279999,86.040001,76.339996,14980800,85
2017-11-24,9,138.190002,140.979996,136.490005,2063600,139.740005
2017-11-24,10,41.23,46.959999,40.610001,18174800,45.450001
2017-11-24,11,79.93,84.68,79.110001,36813500,83.370003
2017-11-24,12,83.010002,85.059998,82.779999,108052500,84.169998
2017-11-24,13,47.939999,55.419998,47.900002,14323600,53.990002
2017-11-24,14,52.16,53.959999,50.509998,2703100,50.98
2017-11-24,15,54.009998,55.349998,53.009998,26262400,54.240002
2017-11-24,16,6.75,7.25,6.15,195200,6.4
2017-11-24,17,83.760002,84.519997,78.419998,9556800,80.089996
2017-11-24,18,34.130001,35.669998,33.619999,18685300,34.619999
2017-11-24,19,313.790009,320,301.230011,25868500,308.850006
2017-12-01,1,169.949997,172.619995,166.460007,153885200,169.320007
2017-12-01,2,10.81,10.97,9.7,278379000,10.04
2017-12-01,3,1172.050049,1179.650024,1124.73999,19483700,1159.790039
2017-12-01,4,302.399994,333.329987,300.23999,6838800,313.649994
2017-12-01,5,17.23,17.799999,16.690001,26358200,17.6
2017-12-01,6,44.916943,45.891472,42.414173,33609500,44.274639
2017-12-01,7,249.779999,254.899994,244.009995,15616700,248.559998
2017-12-01,8,84.68,85.879997,82.080002,13168800,85.059998
2017-12-01,9,139.229996,140.990005,132.699997,1659900,134.830002
2017-12-01,10,45.380001,47.849998,44.400002,13020900,44.98
2017-12-01,11,83.239998,88.550003,82.120003,50329500,83.629997
2017-12-01,12,83.599998,84.809998,80.699997,144125900,82.489998
2017-12-01,13,53.57,55.23,48.450001,13523800,54.830002
2017-12-01,14,50.259998,50.509998,47.369999,2743500,49.84
2017-12-01,15,54.200001,54.66,52.48,23133100,52.959999
2017-12-01,16,6.45,6.6,5.65,129100,5.65
2017-12-01,17,80.290001,81.709999,76.889999,9136000,80.550003
2017-12-01,18,34.630001,35.439999,34.049999,12981800,34.450001
2017-12-01,19,305.440002,318.630005,300,26750400,311.23999
2017-12-01,20,20.52,21.450001,20.120001,63435800,21.01
2017-12-08,1,170.490005,173.539993,168.789993,122333100,172.220001
2017-12-08,2,10.15,10.21,9.88,171566000,10.13
2017-12-08,3,1170.400024,1177.930054,1157,13480600,1174.26001
2017-12-08,4,313.429993,325.709991,311.149994,4933000,314.019989
2017-12-08,5,17.620001,19.709999,17.42,28118300,19.540001
2017-12-08,6,44.401993,44.435215,40.730896,20211200,42.774086
2017-12-08,7,250.5,260.5,247.199997,13753000,255.479996
2017-12-08,8,85.389999,88.300003,84.129997,12830500,86.150002
2017-12-08,9,134.940002,142.800003,134.089996,2226200,135.5
2017-12-08,10,45.02,46.84,44.68,7923100,44.959999
2017-12-08,11,83.849998,86.349998,83.849998,31462500,85.580002
2017-12-08,12,83.629997,86.050003,83.330002,112639800,84.690002
2017-12-08,13,54.790001,57.830002,53.290001,9533600,55.049999
2017-12-08,14,48.279999,48.990002,47.599998,1915400,47.779999
2017-12-08,15,52.880001,53.880001,52.610001,18803000,52.720001
2017-12-08,16,5.75,7.35,5.65,411500,6.1
2017-12-08,17,80.940002,83.050003,79.209999,10191800,81.190002
2017-12-08,18,34.669998,35.709999,34.299999,12836200,34.490002
2017-12-08,19,314.600006,347.440002,311.26001,32161100,337.890015
2017-12-08,20,21.15,23.24,20.950001,97769600,22.58
2017-12-15,1,173.630005,177.199997,172.460007,141452300,175.009995
2017-12-15,2,10.13,11.19,10.02,206417500,10.89
2017-12-15,3,1179.030029,1194.780029,1167.640015,14808300,1174.76001
2017-12-15,4,312.799988,318.170013,291.549988,6271600,292.399994
2017-12-15,5,19.59,20.040001,19.219999,25804000,19.75
2017-12-15,6,42.890366,44.939091,42.691029,13832900,44.844963
2017-12-15,7,256.700012,262.089996,254.550003,15444700,261.01001
2017-12-15,8,86.629997,90.290001,84.720001,14268200,87.839996
2017-12-15,9,135.350006,137.029999,130.149994,2891900,133.509995
2017-12-15,10,45.32,47.68,45.16,8967200,47.5
2017-12-15,11,85.980003,91.029999,85.970001,33134600,90.730003
2017-12-15,12,85.260002,87.5,84.709999,141410900,85.5
2017-12-15,13,55.130001,58.470001,55.119999,8645500,57.419998
2017-12-15,14,48,48.279999,46.169998,900200,46.630001
2017-12-15,15,52.959999,53.470001,41.610001,71943200,44.5
2017-12-15,16,6.1,6.95,5.75,289500,6.65
2017-12-15,17,81.18,84.5,80.610001,7434300,83.910004
2017-12-15,18,34.5,35.990002,34.200001,16589500,34.740002
2017-12-15,19,342.040009,346.730011,325.040009,29573400,331.660004
2017-12-15,20,22.610001,25.559999,22.190001,153249700,25.049999
2017-12-22,1,174.679993,175.419998,169.679993,87513300,171.080002
2017-12-22,2,10.75,10.77,10.2,112713600,10.55
2017-12-22,3,1172.079956,1190.099976,1160.550049,7299200,1186.099976
2017-12-22,4,292,298.690002,290.329987,3124000,294.820007
2017-12-22,5,19.92,20.309999,19.74,9496100,20.07
2017-12-22,6,45.11628,46.937984,44.94463,14294400,45.448505
2017-12-22,7,261.660004,262.140015,255.100006,6258800,256.5
2017-12-22,8,87.980003,89.940002,87.230003,5757000,88.309998
2017-12-22,9,133.839996,136.869995,131.949997,1195100,136.570007
2017-12-22,10,47.52,49.09,47.189999,6627400,47.709999
2017-12-22,11,90.910004,92.940002,90.190002,12703500,92.860001
2017-12-22,12,85.400002,85.980003,84.919998,49309300,85.720001
2017-12-22,13,57.869999,61.880001,57.709999,6678400,60.5
2017-12-22,14,46.540001,46.869999,45.380001,812400,45.400002
2017-12-22,15,44.639999,45.189999,44.27,32914800,44.810001
2017-12-22,16,6.7,7.2,6.4,93800,6.7
2017-12-22,17,84,84,81.650002,2859700,82.290001
2017-12-22,18,34.759998,34.799999,34,6038400,34.5
2017-12-22,19,329.51001,330.920013,309.540009,17622600,315.359985
2017-12-22,20,25.030001,25.27,24.07,45128800,24.309999
2017-12-29,1,170.520004,174.550003,169.220001,103508300,173.029999
2017-12-29,2,10.57,12.43,10.27,334394900,12.12
2017-12-29,3,1182.349976,1215.869995,1167.5,11513800,1209.589966
2017-12-29,4,294.25,313.200012,286.399994,5235700,307.109985
2017-12-29,5,20.07,20.129999,19.629999,13696900,20.08
2017-12-29,6,45.293465,45.3433,44.629013,8913200,45.005539
2017-12-29,7,255.869995,259.720001,252.910004,10349000,256.829987
2017-12-29,8,88.480003,89.809998,85.400002,8222200,85.959999
2017-12-29,9,136.990005,140,134.429993,1323300,136.740005
2017-12-29,10,47.779999,49.860001,46.299999,9202400,48.060001
2017-12-29,11,93.410004,93.550003,91.169998,18059400,92.739998
2017-12-29,12,85.629997,87.660004,85.5,89174600,87.110001
2017-12-29,13,60.799999,60.98,56.32,6423900,58.34
2017-12-29,14,45.5,48.549999,44.599998,1453000,48.540001
2017-12-29,15,44.849998,45,43.369999,28610600,43.52
2017-12-29,16,6.8,8.55,6.25,462400,8.4
2017-12-29,17,82.260002,88.699997,82.239998,6983300,87.949997
2017-12-29,18,34.52,35.5,34.150002,8782200,34.919998
2017-12-29,19,316.179993,325.25,305.679993,22597200,314.619995
2017-12-29,20,24.27,24.68,23.690001,56177000,23.99
2018-01-05,1,173.440002,175.610001,173,108439400,175.279999
2018-01-05,2,12.19,12.3,11.56,280631900,12.14
2018-01-05,3,1217.51001,1276.77002,1210,17296500,1276.680054
2018-01-05,4,310.23999,328.25,307.589996,4734900,325.5
2018-01-05,5,20.09,20.690001,19.91,15860000,20.52
2018-01-05,6,45.143963,47.430786,45.127354,7849400,47.286823
2018-01-05,7,257.179993,257.48999,251.619995,13522100,255.130005
2018-01-05,8,86.18,87.370003,84.919998,9941300,86.970001
2018-01-05,9,137.779999,148.830002,132.880005,3028800,148.5
2018-01-05,10,48.220001,50.110001,47.450001,9949700,50.09
2018-01-05,11,94,95.779999,93.559998,21778600,95.739998
2018-01-05,12,87.660004,88.730003,87.239998,101465500,88.080002
2018-01-05,13,58.34,73.949997,54.630001,17608200,69.879997
2018-01-05,14,47.200001,49.740002,46.810001,1418800,49.709999
2018-01-05,15,43.720001,45.290001,43.509998,31705300,43.880001
2018-01-05,16,8.5,8.5,7.05,246600,7.85
2018-01-05,17,88.690002,90.690002,87.639999,6279500,89.449997
2018-01-05,18,34.98,35.610001,34.16,11534100,35.279999
2018-01-05,19,316.619995,344.809998,312,32552600,337.950012
2018-01-05,20,24.07,24.780001,23.76,67462700,24.35
2018-01-12,1,176.179993,180.100006,175.070007,120564200,179.259995
2018-01-12,2,11.82,12.68,11.8,190942900,12.47
2018-01-12,3,1273.390015,1339.939941,1273.390015,21945100,1293.319946
2018-01-12,4,326.839996,341.5,323.070007,3250200,337.529999
2018-01-12,5,20.51,21.18,19.969999,14859000,20.01
2018-01-12,6,47.115173,48.35548,46.173866,8932700,48.034328
2018-01-12,7,255.75,262,248.839996,20887300,250.970001
2018-01-12,8,87.360001,90.480003,86.720001,7715000,90.110001
2018-01-12,9,148.649994,152.929993,147.679993,2312000,149.25
2018-01-12,10,50.380001,53,50.040001,9276700,51.220001
2018-01-12,11,96.010002,105.599998,95.629997,39070700,101.360001
2018-01-12,12,88.669998,90.790001,88.010002,110652100,90.099998
2018-01-12,13,70.449997,75.330002,68.150002,9735600,70.160004
2018-01-12,14,50.18,52.799999,49.59,2230300,52.689999
2018-01-12,15,43.849998,44.610001,43.599998,22230000,44.5
2018-01-12,16,7.75,26.799999,7.75,12482800,14.45
2018-01-12,17,89.900002,92.099998,86.330002,5654000,91.43
2018-01-12,18,35.43,37.419998,35.150002,16071300,35.619999
2018-01-12,19,338.630005,352.299988,333.670013,24088700,344.570007
2018-01-12,20,24.940001,25.85,23.719999,107532000,24.040001
2018-01-19,1,178.610001,179.580002,170.529999,184856900,171.110001
2018-01-19,2,12.56,13.05,12.32,212899500,12.41
2018-01-19,3,1312,1388.160034,1292.98999,25448400,1377.949951
2018-01-19,4,339.25,345.880005,324.269989,5177600,333.970001
2018-01-19,5,20.09,20.98,20.049999,22138500,20.25
2018-01-19,6,48.30011,49.252491,47.585827,5927600,48.997784
2018-01-19,7,251,270.5,250.259995,23280700,269.029999
2018-01-19,8,90.32,93.389999,90.059998,10812000,92.830002
2018-01-19,9,149.75,154.100006,147.509995,2107300,153.119995
2018-01-19,10,51.419998,52.830002,49.380001,8289800,49.5
2018-01-19,11,104.279999,108.980003,102.470001,31753100,106.379997
2018-01-19,12,90.139999,93.43,89.660004,143550100,92.330002
2018-01-19,13,69.75,79.75,69.620003,13317300,78.93
2018-01-19,14,54.599998,56.07,54.330002,2877900,54.82
2018-01-19,15,44.59,44.779999,43.220001,25481500,43.490002
2018-01-19,16,14.25,14.3,8.4,1289600,8.5
2018-01-19,17,91.629997,93.68,89.68,5327100,91.849998
2018-01-19,18,35.540001,38.169998,35.060001,13747300,36.490002
2018-01-19,19,345,360.5,336.399994,28591900,337.640015
2018-01-19,20,24.120001,24.219999,22.040001,114549700,22.16
2018-01-26,1,172,172,164.699997,215541300,167.779999
2018-01-26,2,12.7,13.85,12.62,410641900,13.25
2018-01-26,3,1392.01001,1472.579956,1380.910034,31969600,1390
2018-01-26,4,332.559998,336.23999,306.200012,5743200,314.720001
2018-01-26,5,20.219999,20.370001,18.639999,25349400,18.860001
2018-01-26,6,49.036545,51.162792,42.375416,71218900,45.813953
2018-01-26,7,267.48999,273.790009,266,18485300,272.230011
2018-01-26,8,93.059998,106.839996,92.720001,20719900,102.239998
2018-01-26,9,154.130005,157.339996,145.350006,2085200,146.350006
2018-01-26,10,49.540001,51.25,48.400002,8131700,49.23
2018-01-26,11,106.639999,108.379997,103.25,26170400,103.860001
2018-01-26,12,93.120003,96.07,92.099998,195361400,94.260002
2018-01-26,13,79.230003,90.089996,77.379997,10947300,88.739998
2018-01-26,14,55.290001,58.450001,53.029999,3832800,55.150002
2018-01-26,15,43.77,47,41.669998,36940400,42.57
2018-01-26,16,8.5,9,6.75,1119700,7.2
2018-01-26,17,92.790001,93.18,89.370003,6400400,92.349998
2018-01-26,18,36.799999,37.48,34.09,9390700,34.619999
2018-01-26,19,341.5,359.660004,335.709991,24416000,349.25
2018-01-26,20,22.389999,27.33,22.299999,242846100,27.139999
2018-02-02,1,166,166.800003,154,333575200,155.149994
2018-02-02,2,13.05,13.06,10.93,395354900,11.22
2018-02-02,3,1477.390015,1498,1320.719971,49428800,1350.5
2018-02-02,4,313.809998,317.5,265,11065200,266.01001
2018-02-02,5,18.799999,20.25,16.5,47467200,19.959999
2018-02-02,6,46.511627,47.641197,38.045403,73421800,39.25803
2018-02-02,7,270,271.75,241.5,27473500,246.350006
2018-02-02,8,101.540001,102.25,94.110001,12466100,95.970001
2018-02-02,9,145.649994,145.949997,135.110001,2172200,138.509995
2018-02-02,10,48.82,50.150002,46.099998,10941800,47.23
2018-02-02,11,103.849998,103.860001,94.809998,36549300,95.010002
2018-02-02,12,93.639999,93.970001,84.760002,263634200,85.010002
2018-02-02,13,87.5,99.019997,70.010002,19660700,74.650002
2018-02-02,14,53.23,53.52,49.099998,3044200,49.299999
2018-02-02,15,42.099998,42.290001,38.23,30317500,38.240002
2018-02-02,16,7.05,7.85,6,540900,6.05
2018-02-02,17,92.25,93.089996,85.389999,9410500,85.940002
2018-02-02,18,34.439999,41.34,34.080002,27342200,40.049999
2018-02-02,19,348.440002,351.950012,314.600006,30541100,315.230011
2018-02-02,20,26.559999,35,24.1,304400700,30.18
2018-02-09,1,157.070007,173.089996,150.240005,255833400,172.990005
2018-02-09,2,11.54,12.63,10.63,293631100,12.19
2018-02-09,3,1373.48999,1468.939941,1265.930054,38410200,1461.76001
2018-02-09,4,266.790009,292.600006,247.520004,13132000,286.649994
2018-02-09,5,19.610001,21.639999,18.82,40308200,21.530001
2018-02-09,6,38.848282,39.562569,35.968994,26117800,37.264675
2018-02-09,7,249.619995,268,239.289993,19688500,267.679993
2018-02-09,8,97.010002,101.360001,94.75,9408100,100.949997
2018-02-09,9,140.589996,146.910004,134.309998,1544600,143.990005
2018-02-09,10,47.669998,51.599998,46.200001,6810700,51.240002
2018-02-09,11,96.190002,99,92.510002,37402200,96.510002
2018-02-09,12,86.300003,92.720001,83.830002,188411900,92.660004
2018-02-09,13,75.300003,86.870003,69.5,17420700,82.139999
2018-02-09,14,49.799999,54.200001,48.25,1930800,54.049999
2018-02-09,15,38.450001,40.080002,37.299999,31842500,39.959999
2018-02-09,16,6.2,7.25,6,481700,7
2018-02-09,17,86.5,97.269997,82.629997,9471200,96.349998
2018-02-09,18,38.970001,47.02,36.27,39748900,42.400002
2018-02-09,19,319.929993,334.119995,294.76001,33585300,334.070007
2018-02-09,20,30.370001,34.380001,29.68,233194900,33.610001
2018-02-16,1,172.360001,174.820007,171.009995,142570100,172.5
2018-02-16,2,12.11,12.23,11.63,172510900,11.84
2018-02-16,3,1457.369995,1503.48999,1446.48999,22134300,1485.339966
2018-02-16,4,287,324.470001,286.76001,8673300,313.910004
2018-02-16,5,21.42,21.68,20.65,19881000,20.66
2018-02-16,6,37.419712,39.125137,37.115173,14972400,38.64341
2018-02-16,7,265.98999,270,260.720001,10917700,261.429993
2018-02-16,8,100.720001,102.220001,100.160004,6132300,100.540001
2018-02-16,9,144.199997,147.679993,143.279999,1231700,144.419998
2018-02-16,10,51.130001,51.799999,50,4831000,50.27
2018-02-16,11,96.480003,97.68,95.220001,20690100,96.889999
2018-02-16,12,92.449997,93.5,91.010002,112823900,91.730003
2018-02-16,13,81.769997,90.959999,81.330002,9141000,88.209999
2018-02-16,14,54.130001,55.799999,53.919998,1438200,55.200001
2018-02-16,15,40.07,40.630001,39.740002,19518500,40.09
2018-02-16,16,6.95,7.3,6.35,344900,7.15
2018-02-16,17,95.889999,96,92.029999,6253400,93.209999
2018-02-16,18,42.450001,44.259998,41.450001,15601700,41.650002
2018-02-16,19,332.5,347.440002,331.5,19841400,346.170013
2018-02-16,20,33.369999,34.060001,31.629999,109167100,32.110001
2018-02-23,1,173.669998,180.619995,172.660004,197486800,175
2018-02-23,2,11.95,12.88,11.66,238153000,11.9
2018-02-23,3,1495.339966,1528.699951,1465,25532100,1493.449951
2018-02-23,4,316.549988,330.140015,309.070007,5624600,313.26001
2018-02-23,5,20.700001,20.93,18.91,21402900,19.040001
2018-02-23,6,38.338871,39.94463,38.111851,10256400,39.745293
2018-02-23,7,263,273.119995,256.200012,14986900,256.779999
2018-02-23,8,101.269997,102.980003,98.040001,11808100,99.43
2018-02-23,9,145.419998,151.710007,139.720001,2502100,140.669998
2018-02-23,10,50.689999,54,49.150002,17708800,50.48
2018-02-23,11,97.330002,98.410004,86.75,66858300,87.959999
2018-02-23,12,93.599998,95.839996,91.839996,150701000,92.849998
2018-02-23,13,88.699997,91.949997,82.099998,8032900,84.550003
2018-02-23,14,56.630001,57.709999,55,1280500,55.299999
2018-02-23,15,40.25,42.52,40.060001,32172400,41.259998
2018-02-23,16,7.15,7.75,6.65,457100,6.9
2018-02-23,17,94.080002,96.360001,92.019997,8373400,93.639999
2018-02-23,18,41.779999,42.68,39.349998,13500100,39.759998
2018-02-23,19,347.829987,359.98999,330.070007,27910100,330.929993
2018-02-23,20,32.200001,32.849998,31.26,98806300,32.240002
2018-03-02,1,172.800003,178.25,172.449997,146121500,176.940002
2018-03-02,2,11.67,12.82,11.43,352223900,11.97
2018-03-02,3,1469.099976,1554.880005,1455.01001,24419900,1551.859985
2018-03-02,4,310.339996,324.820007,309.029999,3090900,321.859985
2018-03-02,5,18.950001,19.540001,18.870001,20203800,19.32
2018-03-02,6,39.939091,42.868217,38.931339,21707800,40.786266
2018-03-02,7,255,268.100006,252.100006,12860700,266.339996
2018-03-02,8,99,102.75,98.82,8287400,102.349998
2018-03-02,9,140.270004,148.190002,139.25,2181600,147.660004
2018-03-02,10,47.849998,53.23,47.459999,15985400,50.130001
2018-03-02,11,86.879997,87.339996,85.050003,38289300,86.160004
2018-03-02,12,91.580002,95.099998,90.860001,131511700,94.43
2018-03-02,13,88.5,108.5,87,16441100,108.440002
2018-03-02,14,56.25,57.459999,54.450001,1497000,56.849998
2018-03-02,15,41,42.669998,40.220001,25590100,41.73
2018-03-02,16,6.8,7.45,6.65,323700,7.2
2018-03-02,17,98.010002,107.889999,95.5,18801100,106.459999
2018-03-02,18,39.299999,43.25,38.27,11346300,42.450001
2018-03-02,19,326.980011,337.75,321.73999,21775800,329.100006
2018-03-02,20,31.93,35.84,31.49,140901300,34.849998
2018-03-09,1,177.960007,183.5,177.389999,148198000,178.649994
2018-03-09,2,12.03,12.04,11.1,494640400,11.46
2018-03-09,3,1563.5,1617.540039,1559.079956,24569500,1582.319946
2018-03-09,4,323.26001,328.910004,317.790009,3410100,318.910004
2018-03-09,5,19.43,19.799999,18.559999,17950200,18.57
2018-03-09,6,40.564785,44.208195,40.016613,16370300,43.455151
2018-03-09,7,268.700012,275.309998,263.910004,14498200,266.609985
2018-03-09,8,102.690002,104.199997,101.599998,8911800,103.150002
2018-03-09,9,148,155.699997,147.880005,2069800,148.699997
2018-03-09,10,50.43,50.970001,48.73,8486200,48.919998
2018-03-09,11,86.75,88.059998,85.260002,29743300,85.540001
2018-03-09,12,95.290001,97.239998,92.830002,158141800,94.18
2018-03-09,13,107.169998,111.360001,99.160004,13806900,102.010002
2018-03-09,14,56.650002,57.959999,56.34,1545200,57.900002
2018-03-09,15,41.66,45.700001,41.560001,38210300,44.169998
2018-03-09,16,7.3,7.35,6.25,226100,6.35
2018-03-09,17,108.110001,109.879997,105,12517000,108.040001
2018-03-09,18,42.610001,45.200001,41.869999,10435000,43.740002
2018-03-09,19,324.100006,347.209991,321.100006,34268800,325.600006
2018-03-09,20,35.200001,36.799999,33.900002,124849900,35.799999
2018-03-16,1,178.649994,179.119995,168.600006,171046600,168.850006
2018-03-16,2,11.49,11.74,10.85,260652400,10.91
2018-03-16,3,1583.449951,1590,1525.349976,27658800,1544.920044
2018-03-16,4,319.100006,344.339996,314.049988,4745800,336.709991
2018-03-16,5,18.469999,19.01,18.129999,22900400,18.200001
2018-03-16,6,43.576965,43.887043,42.464008,10959000,43.167221
2018-03-16,7,266.01001,269.850006,252.179993,15363000,252.600006
2018-03-16,8,103.160004,103.93,99.650002,8461600,99.790001
2018-03-16,9,149.410004,159.720001,149.059998,2456600,150.679993
2018-03-16,10,48.810001,49.84,46.830002,9071900,46.869999
2018-03-16,11,85.529999,87.980003,85.07,39213600,85.699997
2018-03-16,12,94.68,95.379997,89.660004,168562400,89.790001
2018-03-16,13,102.370003,109.089996,101.650002,45004700,104.010002
2018-03-16,14,57.25,57.950001,56.299999,1382100,56.5
2018-03-16,15,44.220001,45.189999,42.259998,24512100,44.130001
2018-03-16,16,6.45,6.7,6.25,124500,6.3
2018-03-16,17,107.610001,112.660004,104.790001,9255900,105.879997
2018-03-16,18,43.740002,44.060001,40.09,8190000,40.110001
2018-03-16,19,322.929993,327.399994,308.179993,29264100,309.100006
2018-03-16,20,36,36.200001,30.610001,192200200,31.200001
2018-03-23,1,168.389999,175.149994,164.940002,199559600,167.779999
2018-03-23,2,10.91,10.97,9.79,312787800,10.05
2018-03-23,3,1539.01001,1575.969971,1365.199951,46916700,1447.339966
2018-03-23,4,337.230011,339.399994,316.220001,3388400,323.109985
2018-03-23,5,18.190001,18.9,18.01,21038300,18.299999
2018-03-23,6,42.945736,43.776302,40.415283,11995100,40.498341
2018-03-23,7,253.630005,257.059998,244.369995,16137000,251.860001
2018-03-23,8,100.300003,101.610001,95.800003,11434200,97
2018-03-23,9,151.020004,152.75,145.880005,2192900,150.990005
2018-03-23,10,46.990002,49.110001,46.25,7502600,48.41
2018-03-23,11,85.940002,90.330002,83.739998,48456100,87.75
2018-03-23,12,89.5,95.139999,87.080002,255403300,91.269997
2018-03-23,13,103.889999,107.910004,102.790001,8901500,106.260002
2018-03-23,14,56.610001,57.080002,54.209999,1310200,55.509998
2018-03-23,15,44.169998,44.240002,42.639999,23311600,43.93
2018-03-23,16,6.45,6.5,5.5,119500,5.9
2018-03-23,17,106.07,106.190002,94.739998,13414800,98.389999
2018-03-23,18,40.369999,42.009998,39.5,9037900,40.889999
2018-03-23,19,311.25,311.25,248.210007,65074200,266.130005
2018-03-23,20,31.26,32.470001,27.389999,215521900,29.01
2018-03-30,1,166.639999,174.229996,164.470001,129403500,172.800003
2018-03-30,2,9.99,10.2,9.04,252831900,10.02
2018-03-30,3,1417.619995,1459.560059,1352.880005,34090600,1451.75
2018-03-30,4,322.23999,334.059998,307.700012,2708100,327.709991
2018-03-30,5,18.24,18.66,17.639999,19743000,18.450001
2018-03-30,6,41.173866,42.181618,39.700996,9531700,40.537098
2018-03-30,7,251.259995,258,243.770004,10696100,255.809998
2018-03-30,8,97.330002,98.400002,94.669998,10641500,98.239998
2018-03-30,9,150.009995,154.139999,145.130005,1810800,152.610001
2018-03-30,10,48.290001,50.139999,46.709999,5336100,50.07
2018-03-30,11,87.349998,89.050003,83.080002,29923400,88.75
2018-03-30,12,90.470001,93.07,87.510002,151061100,92.379997
2018-03-30,13,106.970001,108.230003,96.480003,7393600,101.440002
2018-03-30,14,55.98,55.98,52.610001,1372500,53.029999
2018-03-30,15,43.970001,44.16,42.82,10533000,44.029999
2018-03-30,16,5.85,6.85,5.65,97200,6.45
2018-03-30,17,97.32,101.150002,94.389999,5735400,99.449997
2018-03-30,18,40.66,42.02,39.080002,8653600,41.369999
2018-03-30,19,256.26001,306.26001,244.589996,73976200,305.720001
2018-03-30,20,28.370001,29.33,26.6,96834100,28.639999
2018-04-06,1,170.970001,175,168.199997,137752500,174.139999
2018-04-06,2,9.83,10.1,9.5,209272600,10.08
2018-04-06,3,1429.969971,1452.5,1400.26001,21062100,1448.5
2018-04-06,4,325.089996,331.910004,315.679993,3029300,325.079987
2018-04-06,5,18.41,18.75,17.91,14158900,18
2018-04-06,6,40.586933,40.941307,39.15836,7750800,39.473976
2018-04-06,7,251.479996,260.730011,246.679993,16373600,259.589996
2018-04-06,8,97.760002,98.169998,95.720001,8024900,96.629997
2018-04-06,9,151.669998,157.899994,148.5,2175400,156.460007
2018-04-06,10,49.650002,49.950001,47.580002,6477400,48.369999
2018-04-06,11,88.139999,89.150002,85.07,30309900,87.040001
2018-04-06,12,91.489998,94.160004,89.480003,148002900,93.580002
2018-04-06,13,94,106,89.800003,12852300,103.739998
2018-04-06,14,52.740002,53.5,51.299999,1859600,52.779999
2018-04-06,15,44.279999,45.349998,43.810001,20190100,44.630001
2018-04-06,16,6.6,7.5,6.55,216700,6.95
2018-04-06,17,98.459999,106.57,96.860001,8313400,106.389999
2018-04-06,18,40.900002,41.5,39.779999,6203200,40.709999
2018-04-06,19,301,309.5,289.209991,49851600,294.079987
2018-04-06,20,28.280001,30.299999,27.969999,100573500,29
2018-04-13,1,174.779999,178.940002,172.660004,128871400,172.800003
2018-04-13,2,10.2,10.65,9.88,213462300,10.11
2018-04-13,3,1449.140015,1568.52002,1424.52002,23359500,1556.910034
2018-04-13,4,328.399994,351.170013,315.950012,4609900,338.459991
2018-04-13,5,18.030001,18.139999,16.91,22830100,17.17
2018-04-13,6,39.590256,40.664452,39.523811,6036300,40.365448
